time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVservice,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
4.952464520000000037e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.154546049999999561e-12,1.228720709999999929e-08,-4.915316739999999756e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.154434809999999646e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.953964519999999871e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.156033090000000424e-12,1.228739320000000071e-08,-4.915391189999999920e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.155921829999999528e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.955464520000000261e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.157519379999999238e-12,1.228757910000000041e-08,-4.915465560000000200e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.157408110000000276e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.956964520000000096e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.159004899999999870e-12,1.228776480000000005e-08,-4.915539790000000075e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.158893619999999609e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.958464519999999931e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.160489650000000703e-12,1.228795009999999956e-08,-4.915613979999999605e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.160378360000000760e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.959964519999999766e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.161973649999999488e-12,1.228813530000000070e-08,-4.915688049999999712e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.161862349999999862e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.961464520000000156e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.163456899999999455e-12,1.228832020000000008e-08,-4.915762039999999934e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.163345580000000464e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.962964519999999990e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.164939369999999942e-12,1.228850479999999937e-08,-4.915835820000000357e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.164828039999999652e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.964464519999999825e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.166421120000000659e-12,1.228868910000000022e-08,-4.915909609999999656e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.166309780000000687e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.965964520000000215e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.167902109999999645e-12,1.228887329999999938e-08,-4.915983230000000311e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.167790759999999990e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.967464520000000050e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.169382349999999814e-12,1.228905710000000006e-08,-4.916056809999999811e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.169270969999999495e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.968964519999999885e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.170861799999999203e-12,1.228924070000000069e-08,-4.916130269999999889e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.170750409999999202e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.970464520000000275e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.172340509999999458e-12,1.228942409999999959e-08,-4.916203620000000226e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.172229109999999774e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.971964520000000110e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.173818459999999597e-12,1.228960720000000006e-08,-4.916276910000000044e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.173707050000000230e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.973464519999999944e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.175295649999999620e-12,1.228979010000000046e-08,-4.916349990000000063e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.175184230000000571e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.974964519999999779e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.176772100000000509e-12,1.228997270000000076e-08,-4.916423109999999621e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.176660670000000162e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.976464520000000169e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.178247760000000619e-12,1.229015499999999932e-08,-4.916495979999999843e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.178136309999999291e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.977964520000000004e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.179722670000000296e-12,1.229033709999999946e-08,-4.916568870000000238e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.179611209999999285e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.979464519999999839e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.181196829999999539e-12,1.229051899999999955e-08,-4.916641629999999911e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.181085360000000461e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.980964520000000229e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.182670239999999966e-12,1.229070059999999953e-08,-4.916714309999999700e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.182558749999999907e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.982464520000000063e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.184142869999999296e-12,1.229088199999999945e-08,-4.916786820000000037e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.184031369999999554e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.983964519999999898e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.185614759999999491e-12,1.229106309999999928e-08,-4.916859269999999855e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.185503250000000067e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.985464519999999733e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.187085899999999253e-12,1.229124390000000067e-08,-4.916931580000000076e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.186974370000000463e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.986964520000000123e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.188556280000000515e-12,1.229142450000000033e-08,-4.917003890000000297e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.188444740000000427e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.988464519999999958e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.190025919999999412e-12,1.229160489999999994e-08,-4.917076000000000403e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.189914369999999641e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.989964519999999792e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.191494799999999808e-12,1.229178499999999945e-08,-4.917148059999999673e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.191383230000000672e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.991464520000000182e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.192962929999999771e-12,1.229196490000000054e-08,-4.917219980000000154e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.192851349999999337e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.992964520000000017e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.194430330000000283e-12,1.229214449999999989e-08,-4.917291849999999798e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.194318740000000166e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.994464519999999852e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.195896959999999380e-12,1.229232389999999918e-08,-4.917363659999999731e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.195785349999999898e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.995964520000000242e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.197362820000000295e-12,1.229250300000000002e-08,-4.917435280000000039e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.197251199999999515e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.997464520000000077e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.198827919999999478e-12,1.229268190000000080e-08,-4.917506850000000318e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.198716290000000631e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
4.998964519999999911e-01,4.981638280000000307e+00,3.336633679999999824e+00,3.297021239999999853e+00,4.662267090000000169e-01,1.000000000000000000e+00,3.297021140000000017e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.774138540000000264e-01,-4.881858539999999747e-01,9.999900000000000455e-01,8.200292269999999845e-12,1.229286059999999986e-08,-4.917578310000000049e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.185944729999999919e-02,3.291447300000000187e+00,1.185944729999999919e-02,3.295005129999999838e+00,8.221378919999999813e-01,5.000000000000000000e+00,8.200180629999999699e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.786386949999999585e-01,9.999900000000000455e-01,4.080326750000000113e-01,3.779371970000000136e+00,3.179547089999999981e-04,3.336633669999999885e+00,1.009993870000000018e-09
